vru+line	call_id	customer_id	priority	type	date	vru_entry	vru_exit	vru_time	q_start	q_exit	q_time	outcome	ser_start	ser_exit	ser_time	server
AA0202	35467	0	0	PS	990228	23:27:09	23:27:28	19	0:00:00	0:00:00	0	AGENT	23:27:27	23:29:36	129	BENSION
AA0203	34651	0	0	PS	990201	7:00:07	7:00:17	10	0:00:00	0:00:00	0	AGENT	7:00:16	7:00:24	8	GILI
AA0203	34652	0	0	PS	990201	7:30:31	7:30:40	9	0:00:00	0:00:00	0	AGENT	7:30:39	7:31:55	76	DORIT
AA0203	34653	0	0	NW	990201	7:53:39	7:53:52	13	0:00:00	0:00:00	0	AGENT	7:53:51	7:54:37	46	TOVA
AA0203	34654	0	0	PS	990201	8:08:38	8:08:46	8	0:00:00	0:00:00	0	AGENT	8:08:45	8:09:30	45	DORIT
AA0203	34655	0	0	PS	990201	8:19:30	8:19:40	10	0:00:00	0:00:00	0	AGENT	8:19:39	8:21:07	88	KAZAV
AA0203	34656	0	0	PS	990201	8:27:47	8:27:56	9	0:00:00	0:00:00	0	AGENT	8:27:55	8:30:15	140	KAZAV
AA0203	34657	8151938	2	PS	990201	8:38:04	8:38:10	6	8:38:10	8:38:14	4	AGENT	8:38:13	8:38:49	36	KAZAV
AA0203	34658	0	0	NW	990201	8:47:41	8:47:55	14	0:00:00	0:00:00	0	AGENT	8:47:54	8:52:35	281	YIFAT
AA0203	34659	0	0	NW	990201	8:53:43	8:53:53	10	8:53:53	8:56:02	129	AGENT	8:56:00	8:56:58	58	TOVA
AA0203	34660	0	0	NW	990201	8:56:47	8:56:54	7	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0203	34661	50959691	2	PS	990201	9:07:51	9:07:57	6	9:07:57	9:08:19	22	AGENT	9:08:18	9:13:52	334	YITZ
AA0203	34662	29474020	2	PS	990201	9:22:08	9:22:13	5	9:22:13	9:22:17	4	AGENT	9:22:16	9:23:35	79	DORIT
AA0203	34663	0	0	PS	990201	9:33:44	9:33:53	9	0:00:00	0:00:00	0	AGENT	9:33:52	9:34:14	22	MICHAL
AA0203	34664	0	0	PS	990201	9:44:42	9:44:52	10	0:00:00	0:00:00	0	AGENT	9:44:51	9:47:45	174	MICHAL
AA0203	34665	45447547	2	NE	990201	9:51:57	9:52:03	6	9:52:03	9:52:14	11	AGENT	9:52:13	9:58:29	376	KAZAV
AA0203	34666	59134635	2	PS	990201	9:59:18	9:59:23	5	9:59:23	9:59:34	11	AGENT	9:59:33	10:00:04	31	KAZAV
AA0203	34667	55921597	1	NE	990201	10:08:33	10:08:39	6	10:08:39	10:09:20	41	AGENT	10:09:18	10:16:18	420	ELI
AA0203	34668	9682923	2	PS	990201	10:20:51	10:20:57	6	10:20:57	10:21:05	8	AGENT	10:21:05	10:23:27	142	KAZAV
AA0203	34669	63502132	2	PS	990201	10:32:53	10:32:59	6	10:32:59	10:33:05	6	PHANTOM	10:33:04	10:33:08	4	NO_SERVER
AA0203	34670	63611537	2	PS	990201	10:42:02	10:42:08	6	10:42:08	10:43:05	57	AGENT	10:43:04	10:50:15	431	YITZ
AA0203	34671	37620408	1	NW	990201	10:51:10	10:51:20	10	10:51:20	10:52:12	52	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0203	34672	64154214	2	PS	990201	11:03:00	11:03:06	6	11:03:06	11:03:24	18	AGENT	11:03:23	11:04:14	51	YIFAT
AA0203	34673	68509728	2	PS	990201	11:11:29	11:11:35	6	11:11:35	11:11:43	8	AGENT	11:11:42	11:20:28	526	YITZ
AA0203	34674	0	0	NE	990201	11:23:41	11:23:53	12	0:00:00	0:00:00	0	AGENT	11:23:52	11:28:42	290	ELI
AA0203	34675	34150391	1	PS	990201	11:33:16	11:33:22	6	11:33:22	11:34:40	78	AGENT	11:34:40	11:38:25	225	DARMON
AA0203	34676	69008423	1	PS	990201	11:41:10	11:41:16	6	11:41:16	11:41:49	33	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0203	34677	0	0	PS	990201	11:51:55	11:52:04	9	0:00:00	0:00:00	0	AGENT	11:52:04	11:53:33	89	DARMON
AA0203	34678	0	0	NW	990201	12:02:59	12:03:13	14	0:00:00	0:00:00	0	AGENT	12:03:12	12:04:04	52	TOVA
AA0203	34679	0	0	PS	990201	12:20:37	12:20:49	12	0:00:00	0:00:00	0	AGENT	12:20:48	12:25:00	252	DARMON
AA0203	34680	0	0	PS	990201	12:36:30	12:36:39	9	0:00:00	0:00:00	0	AGENT	12:36:39	12:39:25	166	YITZ
AA0203	34681	0	0	PS	990201	12:44:53	12:45:09	16	0:00:00	0:00:00	0	AGENT	12:45:08	12:47:15	127	TOVA
AA0203	34682	0	0	NW	990201	12:56:25	12:56:41	16	0:00:00	0:00:00	0	AGENT	12:56:39	12:56:48	9	MICHAL
AA0203	34683	3374691	2	PS	990201	13:06:29	13:06:35	6	13:06:35	13:07:13	38	AGENT	13:07:12	13:08:07	55	YIFAT
AA0203	34684	0	0	PS	990201	13:25:29	13:25:38	9	0:00:00	0:00:00	0	AGENT	13:25:37	13:26:29	52	GILI
AA0203	34685	0	0	NW	990201	13:42:06	13:42:18	12	0:00:00	0:00:00	0	AGENT	13:42:17	13:47:13	296	MICHAL
AA0203	34686	0	0	PS	990201	13:49:46	13:49:59	13	0:00:00	0:00:00	0	AGENT	13:49:57	13:52:13	136	TOVA
AA0203	34687	0	0	PS	990201	14:02:25	14:02:33	8	0:00:00	0:00:00	0	AGENT	14:02:32	14:07:11	279	DORIT
AA0203	34688	12573010	1	PS	990201	14:11:32	14:11:37	5	14:11:37	14:11:45	8	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0203	34689	0	0	PS	990201	14:21:06	14:21:22	16	0:00:00	0:00:00	0	AGENT	14:21:21	14:23:36	135	YITZ
AA0203	34690	0	0	PS	990201	14:34:18	14:34:32	14	0:00:00	0:00:00	0	AGENT	14:34:32	14:35:25	53	YIFAT
AA0203	34691	0	0	PS	990201	14:42:39	14:42:48	9	0:00:00	0:00:00	0	AGENT	14:42:47	14:44:30	103	ANAT
AA0203	34692	0	0	PS	990201	14:57:49	14:57:59	10	0:00:00	0:00:00	0	AGENT	14:57:58	14:59:37	99	YITZ
AA0203	34693	0	0	PS	990201	15:09:52	15:10:00	8	0:00:00	0:00:00	0	AGENT	15:09:59	15:10:39	40	YIFAT
AA0203	34694	0	0	NE	990201	15:29:21	15:29:34	13	0:00:00	0:00:00	0	AGENT	15:29:33	15:34:44	311	ELI
AA0203	34695	34216010	1	PS	990201	15:42:08	15:42:13	5	15:42:13	15:44:40	147	AGENT	15:44:39	15:45:27	48	ANAT
AA0203	34696	48820351	2	PS	990201	15:53:58	15:54:04	6	15:54:04	15:54:57	53	AGENT	15:54:56	15:58:51	235	KAZAV
AA0203	34697	25697830	2	PS	990201	16:08:24	16:08:29	5	16:08:29	16:08:41	12	AGENT	16:08:40	16:17:31	531	AVNI
AA0203	34698	58859752	2	PS	990201	16:19:59	16:20:04	5	16:20:04	16:21:16	72	AGENT	16:21:15	16:21:18	3	ANAT
AA0203	34699	52037405	2	PS	990201	16:33:02	16:33:08	6	16:33:08	16:33:25	17	AGENT	16:33:24	16:37:16	232	DARMON
AA0203	34700	0	0	PS	990201	16:48:25	16:48:35	10	0:00:00	0:00:00	0	AGENT	16:48:34	16:50:24	110	ANAT
AA0203	34701	312787922	1	PE	990201	17:05:22	17:05:26	4	17:05:26	17:08:22	176	AGENT	17:08:21	17:11:52	211	IDIT
AA0203	34702	0	0	NW	990201	17:31:25	17:31:34	9	17:31:34	17:33:36	122	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0203	34703	0	0	NW	990201	17:51:24	17:51:33	9	17:51:33	17:51:45	12	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0203	34704	0	0	PS	990201	18:06:09	18:06:20	11	0:00:00	0:00:00	0	AGENT	18:06:19	18:13:34	435	IDIT
AA0203	34705	44461135	2	PS	990201	18:20:42	18:20:48	6	18:20:48	18:22:25	97	AGENT	18:22:24	18:26:01	217	IDIT
AA0203	34706	65607277	2	PS	990201	18:30:20	18:30:26	6	18:30:26	18:30:56	30	AGENT	18:30:55	18:32:52	117	BENSION
AA0203	34707	50720911	2	NW	990201	18:41:36	18:41:44	8	18:41:44	18:42:26	42	AGENT	18:42:25	18:43:42	77	SHLOMO
AA0203	34708	0	0	NW	990201	18:47:32	18:47:42	10	18:47:42	18:47:43	1	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0203	34709	0	0	NW	990201	18:57:54	18:58:04	10	18:58:04	18:58:30	26	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0203	34710	0	0	PS	990201	19:12:21	19:12:40	19	0:00:00	0:00:00	0	AGENT	19:12:39	19:15:29	170	IDIT
AA0203	34711	0	0	PS	990201	19:29:34	19:29:43	9	0:00:00	0:00:00	0	AGENT	19:29:42	19:31:12	90	IDIT
AA0203	34712	0	0	PS	990201	19:53:04	19:53:23	19	0:00:00	0:00:00	0	AGENT	19:53:22	19:54:19	57	SHLOMO
AA0203	34713	0	0	NW	990201	20:05:37	20:05:46	9	20:05:46	20:06:42	56	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0203	34714	0	0	PS	990201	20:23:48	20:23:58	10	0:00:00	0:00:00	0	AGENT	20:23:57	20:26:53	176	IDIT
AA0203	34715	24012601	2	PS	990201	20:39:27	20:39:33	6	20:39:33	20:40:17	44	AGENT	20:40:15	20:41:10	55	SHLOMO
AA0203	34716	23699390	2	NE	990201	20:52:30	20:52:35	5	20:52:35	20:53:24	49	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0203	34717	24100398	1	PS	990201	21:07:35	21:07:41	6	21:07:41	21:08:45	64	AGENT	21:08:44	21:12:56	252	AVNI
AA0203	34718	22358394	2	PS	990201	21:28:22	21:28:27	5	21:28:27	21:29:07	40	AGENT	21:29:05	21:32:16	191	IDIT
AA0203	34719	0	0	PS	990201	21:44:57	21:45:06	9	0:00:00	0:00:00	0	AGENT	21:45:06	21:46:06	60	AVNI
AA0203	34720	0	0	NW	990201	22:13:04	22:13:18	14	0:00:00	0:00:00	0	AGENT	22:13:17	22:13:37	20	BENSION
AA0203	34721	0	0	PS	990201	22:39:42	22:39:51	9	0:00:00	0:00:00	0	AGENT	22:39:50	22:40:51	61	SHLOMO
AA0203	34722	0	0	PS	990201	23:05:31	23:05:48	17	0:00:00	0:00:00	0	AGENT	23:05:47	23:06:00	13	BENSION
AA0203	34723	28656197	2	PS	990201	23:26:26	23:26:32	6	23:26:32	23:26:46	14	AGENT	23:26:44	23:28:02	78	BENSION
AA0203	34724	0	0	PS	990201	23:57:00	23:57:13	13	0:00:00	0:00:00	0	AGENT	23:57:12	23:58:01	49	BENSION
AA0203	34725	0	0	PS	990202	7:02:36	7:02:49	13	0:00:00	0:00:00	0	AGENT	7:02:48	7:03:27	39	TOVA
AA0203	34726	0	0	PS	990202	7:33:46	7:33:59	13	0:00:00	0:00:00	0	AGENT	7:33:57	7:34:39	42	ANAT
AA0203	34727	0	0	PS	990202	7:50:51	7:51:02	11	0:00:00	0:00:00	0	AGENT	7:51:02	7:53:35	153	TOVA
AA0203	34728	0	0	PS	990202	8:06:57	8:07:06	9	0:00:00	0:00:00	0	AGENT	8:07:05	8:08:19	74	TOVA
AA0203	34729	0	0	PS	990202	8:21:39	8:21:49	10	0:00:00	0:00:00	0	AGENT	8:21:47	8:25:07	200	TOVA
AA0203	34730	8501587	2	PS	990202	8:31:16	8:31:21	5	8:31:21	8:31:30	9	AGENT	8:31:29	8:32:37	68	TOVA
AA0203	34731	0	0	NW	990202	8:40:15	8:40:24	9	8:40:24	8:40:43	19	AGENT	8:40:42	8:41:46	64	TOVA
AA0203	34732	0	0	PS	990202	8:48:06	8:48:19	13	0:00:00	0:00:00	0	AGENT	8:48:18	8:51:07	169	KAZAV
AA0203	34733	62513049	2	PS	990202	8:55:36	8:55:42	6	8:55:42	8:55:50	8	AGENT	8:55:49	8:56:35	46	ANAT
AA0203	34734	0	0	PS	990202	9:02:07	9:02:15	8	0:00:00	0:00:00	0	AGENT	9:02:14	9:04:00	106	TOVA
AA0203	34735	0	0	NW	990202	9:12:53	9:13:02	9	9:13:02	9:14:05	63	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0203	34736	6183685	2	PS	990202	9:21:05	9:21:11	6	9:21:11	9:22:04	53	AGENT	9:22:03	9:28:12	369	IDIT
AA0203	34737	0	0	NW	990202	9:33:32	9:33:48	16	0:00:00	0:00:00	0	AGENT	9:33:47	9:39:27	340	KAZAV
AA0203	34738	0	0	PS	990202	9:45:09	9:45:19	10	0:00:00	0:00:00	0	AGENT	9:45:18	9:49:56	278	YIFAT
AA0203	34739	0	0	PS	990202	9:56:01	9:56:11	10	0:00:00	0:00:00	0	AGENT	9:56:10	9:57:21	71	TOVA
AA0203	34740	0	0	PS	990202	10:03:36	10:03:47	11	0:00:00	0:00:00	0	AGENT	10:03:46	10:05:08	82	KAZAV
AA0203	34741	0	0	PS	990202	10:12:02	10:12:11	9	0:00:00	0:00:00	0	AGENT	10:12:10	10:14:56	166	GILI
AA0203	34742	0	0	PS	990202	10:21:12	10:21:22	10	0:00:00	0:00:00	0	AGENT	10:21:21	10:26:05	284	IDIT
AA0203	34743	27298280	2	PS	990202	10:25:42	10:25:48	6	10:25:48	10:26:10	22	AGENT	10:26:09	10:26:48	39	IDIT
AA0203	34744	32388100	1	PS	990202	10:32:29	10:32:35	6	10:32:35	10:32:55	20	AGENT	10:32:54	10:33:52	58	IDIT
AA0203	34745	55921597	1	PS	990202	10:42:59	10:43:04	5	10:43:04	10:43:37	33	AGENT	10:43:36	10:50:50	434	KAZAV
AA0203	34746	51277036	2	PS	990202	10:48:20	10:48:26	6	10:48:26	10:51:12	166	AGENT	10:51:11	10:52:01	50	IDIT
AA0203	34747	0	0	NW	990202	10:59:33	10:59:43	10	10:59:43	11:01:43	120	AGENT	11:01:43	11:02:54	71	YIFAT
AA0203	34748	0	0	NW	990202	11:08:57	11:09:07	10	11:09:07	11:11:36	149	AGENT	11:11:35	11:12:45	70	AVNI
AA0203	34749	51291987	2	PS	990202	11:21:16	11:21:21	5	11:21:21	11:23:01	100	AGENT	0:00:00	0:00:00	0	DARMON
AA0203	34750	34206847	1	PS	990202	11:31:49	11:31:55	6	11:31:55	11:32:18	23	AGENT	11:32:17	11:33:41	84	IDIT
AA0203	34751	23008162	1	PS	990202	11:42:51	11:42:57	6	11:42:57	11:43:02	5	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0203	34752	0	0	NW	990202	11:54:44	11:54:55	11	0:00:00	0:00:00	0	AGENT	11:55:01	11:57:08	127	NO_SERVER
AA0203	34753	0	0	PS	990202	12:05:48	12:06:06	18	0:00:00	0:00:00	0	AGENT	12:06:05	12:07:17	72	ANAT
AA0203	34754	0	0	PS	990202	12:14:36	12:14:45	9	0:00:00	0:00:00	0	AGENT	12:14:44	12:16:48	124	GILI
AA0203	34755	0	0	PS	990202	12:27:23	12:27:32	9	0:00:00	0:00:00	0	AGENT	12:27:31	12:31:46	255	IDIT
AA0203	34756	0	0	NW	990202	12:37:41	12:37:50	9	12:37:50	12:37:59	9	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0203	34757	61381562	2	PS	990202	12:52:01	12:52:07	6	12:52:07	12:53:11	64	AGENT	12:53:10	12:54:02	52	GILI
AA0203	34758	29353356	2	PS	990202	13:04:38	13:04:43	5	13:04:43	13:06:24	101	AGENT	13:06:23	13:15:03	520	AVNI
AA0203	34759	0	0	NW	990202	13:16:42	13:16:55	13	0:00:00	0:00:00	0	AGENT	13:16:54	13:17:27	33	TOVA
AA0203	34760	12629119	2	PS	990202	13:31:19	13:31:25	6	13:31:25	13:31:47	22	AGENT	13:31:46	13:31:47	1	TOVA
AA0203	34761	58631789	1	PS	990202	13:39:34	13:39:40	6	13:39:40	13:40:29	49	AGENT	13:40:28	13:42:58	150	KAZAV
AA0203	34762	57918849	1	NE	990202	13:50:11	13:50:17	6	13:50:17	13:51:28	71	AGENT	13:51:27	13:56:50	323	ELI
AA0203	34763	0	0	PS	990202	13:57:33	13:57:48	15	0:00:00	0:00:00	0	AGENT	13:57:46	13:58:44	58	ANAT
AA0203	34764	0	0	PS	990202	14:03:12	14:03:21	9	0:00:00	0:00:00	0	AGENT	14:03:20	14:08:26	306	KAZAV
AA0203	34765	0	0	NW	990202	14:13:44	14:13:54	10	14:13:54	14:14:52	58	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0203	34766	0	0	PS	990202	14:23:29	14:23:43	14	0:00:00	0:00:00	0	AGENT	14:23:41	14:27:02	201	KAZAV
AA0203	34767	0	0	PS	990202	14:32:16	14:32:26	10	0:00:00	0:00:00	0	AGENT	14:32:25	14:33:55	90	AVNI
AA0203	34768	0	0	PS	990202	14:42:10	14:42:22	12	0:00:00	0:00:00	0	AGENT	14:42:21	14:45:46	205	MICHAL
AA0203	34769	0	0	PS	990202	14:55:10	14:55:18	8	0:00:00	0:00:00	0	AGENT	14:55:18	14:56:21	63	MICHAL
AA0203	34770	24442634	2	PS	990202	15:02:03	15:02:10	7	15:02:10	15:02:29	19	AGENT	15:02:28	15:04:17	109	YIFAT
AA0203	34771	25219700	2	PS	990202	15:08:17	15:08:23	6	15:08:23	15:11:49	206	AGENT	15:11:48	15:14:14	146	IDIT
AA0203	34772	23699390	2	PS	990202	15:17:46	15:17:51	5	15:17:51	15:18:21	30	AGENT	15:18:20	15:20:16	116	YIFAT
AA0203	34773	57442600	2	PS	990202	15:22:52	15:22:58	6	15:22:58	15:24:32	94	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0203	34774	58638107	2	NE	990202	15:34:28	15:34:34	6	15:34:34	15:34:47	13	AGENT	0:00:00	0:00:00	0	KAZAV
AA0203	34775	0	0	NW	990202	15:44:15	15:44:25	10	15:44:25	15:48:12	227	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0203	34776	58885963	2	PS	990202	15:58:36	15:58:41	5	15:58:41	15:59:06	25	AGENT	15:59:04	15:59:55	51	YITZ
AA0203	34777	0	0	NW	990202	16:06:07	16:06:16	9	16:06:16	16:08:09	113	AGENT	16:08:08	16:08:16	8	MICHAL
AA0203	34778	0	0	NE	990202	16:14:52	16:15:04	12	0:00:00	0:00:00	0	AGENT	16:15:03	16:17:06	123	ZOHARI
AA0203	34779	25222035	2	PS	990202	16:20:54	16:21:00	6	16:21:00	16:21:27	27	AGENT	16:21:26	16:23:30	124	DARMON
AA0203	34780	23704323	2	PS	990202	16:28:04	16:28:09	5	16:28:09	16:29:10	61	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0203	34781	27008085	1	PS	990202	16:34:42	16:34:48	6	16:34:48	16:35:23	35	AGENT	16:35:22	16:36:12	50	MICHAL
AA0203	34782	69235166	2	PS	990202	16:43:32	16:43:38	6	16:43:38	16:44:07	29	AGENT	16:44:06	16:50:11	365	YIFAT
AA0203	34783	0	0	PS	990202	16:51:57	16:52:09	12	0:00:00	0:00:00	0	AGENT	16:52:08	16:55:10	182	AVIDAN
AA0203	34784	35884964	1	PS	990202	17:01:29	17:01:51	22	17:01:51	17:02:04	13	AGENT	17:02:03	17:13:42	699	ZOHARI
AA0203	34785	0	0	NW	990202	17:07:40	17:07:49	9	17:07:49	17:09:05	76	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0203	34786	0	0	NW	990202	17:17:09	17:17:19	10	17:17:19	17:17:28	9	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0203	34787	0	0	PS	990202	17:29:23	17:29:36	13	0:00:00	0:00:00	0	AGENT	17:29:35	17:30:28	53	YITZ
AA0203	34788	0	0	NW	990202	17:42:43	17:42:52	9	17:42:52	17:44:16	84	AGENT	17:44:15	17:45:52	97	SHARON
AA0203	34789	58439019	2	PS	990202	18:04:45	18:04:51	6	18:04:51	18:05:21	30	AGENT	18:05:20	18:07:04	104	BASCH
AA0203	34790	24203820	1	PS	990202	18:17:28	18:17:34	6	18:17:34	18:17:38	4	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0203	34791	0	0	PS	990202	18:36:07	18:36:15	8	0:00:00	0:00:00	0	AGENT	18:36:14	18:36:58	44	SHARON
AA0203	34792	0	0	PS	990202	18:48:09	18:48:20	11	0:00:00	0:00:00	0	AGENT	18:48:19	18:53:15	296	YITZ
AA0203	34793	17634049	1	PS	990202	19:05:43	19:05:49	6	19:05:49	19:06:39	50	AGENT	19:06:39	19:07:29	50	YITZ
AA0203	34794	10858884	2	PS	990202	19:20:51	19:20:57	6	19:20:57	19:21:53	56	AGENT	19:21:52	19:23:16	84	BASCH
AA0203	34795	37586591	1	PS	990202	19:31:22	19:31:27	5	19:31:27	19:32:43	76	AGENT	19:32:42	19:35:05	143	MICHAL
AA0203	34796	57481988	2	PS	990202	19:41:41	19:41:46	5	19:41:46	19:42:36	50	AGENT	19:42:35	19:47:04	269	AVIDAN
AA0203	34797	46985933	2	PS	990202	20:04:43	20:04:49	6	20:04:49	20:05:25	36	AGENT	20:05:24	20:07:36	132	MICHAL
AA0203	34798	54349832	2	PS	990202	20:28:37	20:28:43	6	20:28:43	20:31:22	159	AGENT	20:31:21	20:32:35	74	MICHAL
AA0203	34799	0	0	NW	990202	20:43:25	20:43:40	15	0:00:00	0:00:00	0	AGENT	20:43:39	20:44:01	22	MICHAL
AA0203	34800	22817019	2	PS	990202	21:00:15	21:00:21	6	21:00:21	21:00:35	14	AGENT	21:00:34	21:03:07	153	SHLOMO
AA0203	34801	16800344	0	PS	990202	21:18:35	21:18:40	5	21:18:40	21:20:24	104	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0203	34802	38948139	1	PS	990202	21:36:02	21:36:08	6	21:36:08	21:37:11	63	AGENT	21:37:10	21:39:20	130	SHLOMO
AA0203	34803	27718113	2	PS	990202	21:53:22	21:53:28	6	21:53:28	21:54:15	47	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0203	34804	0	0	PS	990202	22:19:51	22:20:16	25	0:00:00	0:00:00	0	AGENT	22:20:15	22:21:02	47	SHARON
AA0203	34805	0	0	PS	990202	22:46:39	22:46:52	13	0:00:00	0:00:00	0	AGENT	22:46:51	22:47:45	54	SHARON
AA0203	34806	0	0	PS	990202	23:05:25	23:05:35	10	0:00:00	0:00:00	0	AGENT	23:05:34	23:07:30	116	ZOHARI
AA0203	34807	0	0	PS	990202	23:30:43	23:30:54	11	0:00:00	0:00:00	0	AGENT	23:30:54	23:58:01	1627	ZOHARI
AA0203	34808	0	0	PS	990203	0:00:18	0:00:56	38	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0203	34809	27901404	2	PS	990203	7:07:53	7:07:59	6	7:07:59	7:08:12	13	AGENT	7:08:10	7:10:06	116	DORIT
AA0203	34810	29438496	1	PS	990203	7:44:02	7:44:07	5	7:44:07	7:44:42	35	AGENT	7:44:41	7:50:35	354	DORIT
AA0203	34811	0	0	NE	990203	8:08:00	8:09:09	69	0:00:00	0:00:00	0	AGENT	8:09:08	8:09:21	13	ZOHARI
AA0203	34812	49992639	2	PS	990203	8:19:25	8:19:31	6	8:19:31	8:20:21	50	AGENT	8:20:20	8:25:39	319	DORIT
AA0203	34813	42647446	2	NE	990203	8:31:03	8:31:09	6	8:31:09	8:31:49	40	AGENT	8:31:48	8:32:42	54	KAZAV
AA0203	34814	0	0	NW	990203	8:38:57	8:39:06	9	8:39:06	8:39:24	18	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0203	34815	0	0	NW	990203	8:45:10	8:45:19	9	8:45:19	8:45:46	27	AGENT	8:45:45	8:46:11	26	IDIT
AA0203	34816	17614371	1	NW	990203	8:54:29	8:54:34	5	8:54:34	8:54:51	17	AGENT	8:54:50	8:55:38	48	YIFAT
AA0203	34817	0	0	NE	990203	9:11:31	9:11:41	10	0:00:00	0:00:00	0	AGENT	9:11:41	9:15:19	218	AVNI
AA0203	34818	0	0	NW	990203	9:22:15	9:22:25	10	9:22:25	9:23:04	39	AGENT	9:23:02	9:24:26	84	YIFAT
AA0203	34819	32156499	1	PS	990203	9:31:30	9:31:35	5	9:31:35	9:32:27	52	AGENT	9:32:25	9:33:03	38	AVNI
AA0203	34820	61099131	2	PS	990203	9:46:59	9:47:04	5	9:47:04	9:47:26	22	AGENT	9:47:26	9:52:49	323	DORIT
AA0203	34821	0	0	NW	990203	9:57:46	9:57:53	7	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0203	34822	23699390	2	NE	990203	10:05:12	10:05:18	6	10:05:18	10:07:25	127	AGENT	10:07:24	10:09:31	127	KAZAV
AA0203	34823	69565307	1	PS	990203	10:15:40	10:15:46	6	10:15:46	10:17:18	92	AGENT	10:17:18	10:20:26	188	YIFAT
AA0203	34824	0	0	PS	990203	10:24:37	10:24:46	9	0:00:00	0:00:00	0	AGENT	10:24:45	10:28:56	251	AVNI
AA0203	34825	56017494	1	PS	990203	10:34:21	10:34:28	7	10:34:28	10:37:39	191	AGENT	10:37:39	10:39:24	105	AVNI
AA0203	34826	0	0	NW	990203	10:49:29	10:49:38	9	10:49:38	10:50:25	47	AGENT	10:50:24	10:51:23	59	YIFAT
AA0203	34827	58859752	2	PS	990203	10:59:45	10:59:51	6	10:59:51	11:02:09	138	AGENT	11:02:08	11:07:53	345	YITZ
AA0203	34828	23817067	2	PS	990203	11:08:06	11:08:12	6	11:08:12	11:08:43	31	AGENT	11:08:42	11:09:56	74	AVNI
AA0203	34829	0	0	NE	990203	11:17:44	11:17:55	11	0:00:00	0:00:00	0	AGENT	11:17:54	11:21:30	216	ELI
AA0203	34830	55279970	2	PS	990203	11:25:32	11:25:37	5	11:25:37	11:25:42	5	AGENT	11:25:41	11:30:27	286	IDIT
AA0203	34831	0	0	PS	990203	11:40:58	11:41:11	13	0:00:00	0:00:00	0	AGENT	11:41:10	11:44:03	173	IDIT
AA0203	34832	30712699	2	PS	990203	11:50:12	11:50:18	6	11:50:18	11:51:23	65	AGENT	11:51:22	11:52:57	95	YIFAT
AA0203	34833	0	0	NW	990203	12:02:50	12:03:00	10	12:03:00	12:04:53	113	AGENT	12:04:52	12:07:03	131	IDIT
AA0203	34834	65032120	2	PS	990203	12:19:42	12:19:48	6	12:19:48	12:19:56	8	AGENT	12:19:55	12:21:24	89	DORIT
AA0203	34835	0	0	PS	990203	12:37:10	12:37:18	8	0:00:00	0:00:00	0	AGENT	12:37:18	12:41:11	233	KAZAV
AA0203	34836	9682394	2	PS	990203	12:48:28	12:48:33	5	12:48:33	12:48:48	15	AGENT	12:48:47	12:54:49	362	IDIT
AA0203	34837	0	0	PS	990203	12:54:17	12:55:25	68	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0203	34838	0	0	PS	990203	13:00:13	13:00:56	43	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0203	34839	0	0	PS	990203	13:03:07	13:04:28	81	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0203	34840	0	0	PS	990203	13:04:59	13:05:13	14	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0203	34841	0	0	PS	990203	13:05:47	13:06:56	69	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0203	34842	0	0	PS	990203	13:07:21	13:08:19	58	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0203	34843	0	0	PS	990203	13:09:29	13:09:37	8	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
